user_id,attr_1,attr_2,attr_3,age,domain
115162,,1.0,0.0,,@gmail.com
115163,,1.0,0.0,,other
115164,1.0,1.0,1.0,28.0,@gmail.com
115165,,1.0,0.0,,@hotmail.com
115166,,1.0,0.0,,@gmail.com
115167,,1.0,0.0,,@gmail.com
115168,,1.0,0.0,,@gmail.com
115169,1.0,1.0,2.0,43.0,other
115170,1.0,1.0,1.0,19.0,@gmail.com
115171,,1.0,0.0,,@gmail.com
115172,,1.0,0.0,,@gmail.com
115173,,1.0,0.0,,@gmail.com
115174,,1.0,0.0,,@gmail.com
115175,,1.0,0.0,,@yahoo.com
115176,,1.0,0.0,,@gmail.com
115177,,1.0,0.0,,@gmail.com
115178,1.0,1.0,1.0,24.0,@yahoo.com
115179,,1.0,0.0,,@yahoo.com
115180,1.0,1.0,3.0,25.0,@gmail.com
115181,1.0,1.0,2.0,40.0,@gmail.com
115182,1.0,1.0,2.0,30.0,@yahoo.com
115183,,1.0,0.0,,@yahoo.com
115184,,1.0,0.0,,@gmail.com
115185,,1.0,0.0,,@gmail.com
115186,,1.0,0.0,,@gmail.com
115187,1.0,1.0,1.0,24.0,@gmail.com
115188,1.0,1.0,2.0,22.0,@gmail.com
115189,,1.0,0.0,,@gmail.com
115190,1.0,1.0,2.0,26.0,@icloud.com
115191,,1.0,0.0,,@gmail.com
115192,,1.0,0.0,,@gmail.com
115193,1.0,1.0,2.0,26.0,@gmail.com
115194,,1.0,0.0,,@gmail.com
115195,1.0,1.0,3.0,50.0,@gmail.com
115196,,1.0,0.0,,@gmail.com
115197,1.0,1.0,2.0,20.0,@gmail.com
115198,,1.0,0.0,,@yahoo.com
115199,,1.0,0.0,,@gmail.com
115200,,1.0,0.0,,@gmail.com
115201,1.0,1.0,2.0,16.0,@gmail.com
115202,,1.0,0.0,,@gmail.com
115203,,1.0,0.0,,@gmail.com
115204,,1.0,0.0,,@hotmail.com
115205,1.0,1.0,1.0,27.0,@gmail.com
115206,1.0,1.0,2.0,26.0,@gmail.com
115207,,1.0,0.0,,@gmail.com
115208,1.0,1.0,2.0,28.0,@gmail.com
115209,1.0,1.0,3.0,39.0,@gmail.com
115210,1.0,1.0,1.0,22.0,@gmail.com
115211,1.0,1.0,1.0,22.0,@hotmail.com
115212,1.0,1.0,2.0,22.0,@gmail.com
115213,,1.0,0.0,,@hotmail.com
115214,,1.0,0.0,,@gmail.com
115215,1.0,1.0,4.0,24.0,@gmail.com
115216,,1.0,0.0,,@gmail.com
115217,,1.0,0.0,,@gmail.com
115218,,1.0,0.0,,@yahoo.com
115219,1.0,1.0,1.0,38.0,@gmail.com
115220,,1.0,0.0,,@gmail.com
115221,,1.0,0.0,,@gmail.com
115222,,1.0,0.0,,@gmail.com
115223,,1.0,0.0,,@gmail.com
115224,1.0,1.0,2.0,28.0,@gmail.com
115225,,1.0,0.0,,@gmail.com
115226,,1.0,0.0,,@yahoo.com
115227,1.0,1.0,2.0,26.0,@yahoo.com
115228,1.0,1.0,2.0,20.0,@gmail.com
115229,1.0,1.0,3.0,50.0,@gmail.com
115230,1.0,1.0,1.0,25.0,@gmail.com
115231,,1.0,0.0,,@gmail.com
115232,1.0,1.0,1.0,29.0,@gmail.com
115233,,1.0,0.0,,@gmail.com
115234,,1.0,0.0,,@gmail.com
115235,1.0,1.0,2.0,19.0,@yahoo.com
115236,1.0,1.0,1.0,21.0,@gmail.com
115237,,1.0,0.0,,@gmail.com
115238,,1.0,0.0,,@gmail.com
115239,,1.0,0.0,,@gmail.com
115240,,1.0,0.0,,@gmail.com
115241,1.0,1.0,1.0,21.0,@gmail.com
115242,1.0,1.0,1.0,22.0,@gmail.com
115243,,1.0,0.0,,@gmail.com
115244,,1.0,0.0,,@gmail.com
115245,,1.0,0.0,,@gmail.com
115246,1.0,1.0,1.0,50.0,@yahoo.com
115247,,1.0,0.0,,@gmail.com
115248,1.0,1.0,2.0,31.0,@gmail.com
115249,1.0,1.0,1.0,20.0,@gmail.com
115250,,1.0,0.0,,@gmail.com
115251,1.0,1.0,2.0,21.0,@gmail.com
115252,,1.0,0.0,,@gmail.com
115253,1.0,1.0,1.0,29.0,@gmail.com
115254,1.0,1.0,2.0,41.0,@gmail.com
115255,,1.0,0.0,,@gmail.com
115256,,1.0,0.0,,@gmail.com
115257,,1.0,0.0,,@gmail.com
115258,,1.0,0.0,,@gmail.com
115259,1.0,1.0,2.0,40.0,@gmail.com
115260,1.0,1.0,2.0,33.0,@gmail.com
115261,1.0,1.0,2.0,52.0,@gmail.com
115262,,1.0,0.0,,@gmail.com
115263,,1.0,0.0,,@gmail.com
115264,,1.0,0.0,,@gmail.com
115265,,1.0,0.0,,@gmail.com
115266,,1.0,0.0,,@gmail.com
115267,1.0,1.0,2.0,30.0,@gmail.com
115268,,1.0,0.0,,@gmail.com
115269,1.0,1.0,2.0,23.0,@gmail.com
115270,,1.0,0.0,,other
115271,,1.0,0.0,,@hotmail.com
115272,,1.0,0.0,,@gmail.com
115273,,1.0,0.0,,@gmail.com
115274,,1.0,0.0,,@gmail.com
115275,,1.0,0.0,,@gmail.com
115276,,1.0,0.0,,@gmail.com
115277,1.0,1.0,1.0,51.0,@gmail.com
115278,,1.0,0.0,,@gmail.com
115279,,1.0,0.0,,@gmail.com
115280,,1.0,0.0,,@hotmail.com
115281,,1.0,0.0,,@gmail.com
115282,1.0,1.0,4.0,35.0,@gmail.com
115283,,1.0,0.0,,@gmail.com
115284,,1.0,0.0,,@gmail.com
115285,1.0,1.0,1.0,25.0,@hotmail.com
115286,,1.0,0.0,,@gmail.com
115287,,1.0,0.0,,@gmail.com
115288,1.0,1.0,3.0,23.0,@gmail.com
115289,,1.0,0.0,,@gmail.com
115290,1.0,1.0,3.0,21.0,@gmail.com
115291,,1.0,0.0,,@gmail.com
115292,1.0,1.0,2.0,30.0,@gmail.com
115293,,1.0,0.0,,@gmail.com
115294,1.0,1.0,1.0,31.0,@gmail.com
115295,,1.0,0.0,,@gmail.com
115296,,1.0,0.0,,@gmail.com
115297,,1.0,0.0,,@gmail.com
115298,1.0,1.0,2.0,19.0,@gmail.com
115299,,1.0,0.0,,@gmail.com
115300,,1.0,0.0,,@gmail.com
115301,1.0,1.0,1.0,30.0,@gmail.com
115302,,1.0,0.0,,@gmail.com
115303,,1.0,0.0,,@gmail.com
115304,1.0,1.0,2.0,39.0,@gmail.com
115305,1.0,1.0,2.0,23.0,@gmail.com
115306,,1.0,0.0,,@gmail.com
115307,,1.0,0.0,,@gmail.com
115308,,1.0,0.0,,@gmail.com
115309,,1.0,0.0,,@gmail.com
115310,1.0,1.0,2.0,49.0,@gmail.com
115311,1.0,1.0,2.0,19.0,@gmail.com
115312,,1.0,0.0,,@live.com
115313,,1.0,0.0,,@gmail.com
115314,1.0,1.0,1.0,18.0,@gmail.com
115315,,1.0,0.0,,@gmail.com
115316,,1.0,0.0,,@yahoo.com
115317,,1.0,0.0,,@gmail.com
115318,,1.0,0.0,,@gmail.com
115319,,1.0,0.0,,@gmail.com
115320,1.0,1.0,3.0,20.0,@gmail.com
115321,1.0,1.0,2.0,45.0,@yahoo.com
115322,,1.0,0.0,,@gmail.com
115323,,1.0,0.0,,@yahoo.com
115324,1.0,1.0,1.0,20.0,@gmail.com
115325,,1.0,0.0,,@gmail.com
115326,1.0,1.0,2.0,36.0,@ymail.com
115327,1.0,1.0,2.0,35.0,@yahoo.com
115328,,1.0,0.0,,@gmail.com
115329,1.0,1.0,2.0,38.0,@gmail.com
115330,,1.0,0.0,,@gmail.com
115331,,1.0,0.0,,@gmail.com
115332,,1.0,0.0,,@gmail.com
115333,,1.0,0.0,,@gmail.com
115334,,1.0,0.0,,@gmail.com
115335,,1.0,0.0,,@gmail.com
115336,,1.0,0.0,,@gmail.com
115337,1.0,1.0,1.0,40.0,@gmail.com
115338,,1.0,0.0,,@gmail.com
115339,1.0,1.0,1.0,39.0,@gmail.com
115340,,1.0,0.0,,@yahoo.com
115341,,1.0,0.0,,@gmail.com
115342,,1.0,0.0,,@gmail.com
115343,,1.0,0.0,,@gmail.com
115344,,1.0,0.0,,@gmail.com
115345,1.0,1.0,1.0,25.0,@gmail.com
115346,,1.0,0.0,,@gmail.com
115347,1.0,1.0,1.0,54.0,@yahoo.com
115348,,1.0,0.0,,@yahoo.com
115349,1.0,1.0,2.0,22.0,@gmail.com
115350,1.0,1.0,1.0,21.0,@gmail.com
115351,,1.0,0.0,,@yahoo.com
115352,1.0,1.0,1.0,46.0,@gmail.com
115353,,1.0,0.0,,@gmail.com
115354,1.0,1.0,1.0,24.0,@gmail.com
115355,,1.0,0.0,,@gmail.com
115356,,1.0,0.0,,@hotmail.com
115357,,1.0,0.0,,@gmail.com
115358,,1.0,0.0,,@hotmail.com
115359,1.0,1.0,1.0,4.0,@gmail.com
115360,,1.0,0.0,,@gmail.com
115361,,1.0,0.0,,@gmail.com
115362,,1.0,0.0,,@hotmail.com
115363,1.0,1.0,4.0,37.0,@gmail.com
115364,,1.0,0.0,,@yahoo.com
115365,,1.0,0.0,,other
115366,,1.0,0.0,,@gmail.com
115367,1.0,1.0,4.0,23.0,@hotmail.com
115368,,1.0,0.0,,@yahoo.com
115369,,1.0,0.0,,@yahoo.com
115370,1.0,1.0,1.0,21.0,@gmail.com
115371,,1.0,0.0,,@gmail.com
115372,,1.0,0.0,,other
115373,1.0,1.0,2.0,20.0,@gmail.com
115374,,1.0,0.0,,@gmail.com
115375,,1.0,0.0,,other
115376,1.0,1.0,1.0,35.0,@gmail.com
115377,1.0,1.0,1.0,54.0,@yahoo.com
115378,,,0.0,,@gmail.com
115379,,1.0,0.0,,@gmail.com
115380,1.0,1.0,2.0,30.0,@gmail.com
115381,1.0,1.0,4.0,50.0,@gmail.com
115382,,1.0,0.0,,@gmail.com
115383,,1.0,0.0,,@gmail.com
115384,1.0,1.0,1.0,50.0,@gmail.com
115385,1.0,1.0,4.0,19.0,@gmail.com
115386,,1.0,0.0,,@gmail.com
115387,,1.0,0.0,,@gmail.com
115388,,1.0,0.0,,@gmail.com
115389,,1.0,0.0,,@gmail.com
115390,,1.0,0.0,,@gmail.com
115391,,1.0,0.0,,@yahoo.com
115392,,1.0,0.0,,@gmail.com
115393,,1.0,0.0,,@gmail.com
115394,,1.0,0.0,,@gmail.com
115395,1.0,1.0,3.0,39.0,@gmail.com
115396,,1.0,0.0,,@gmail.com
115397,,1.0,0.0,,@gmail.com
115398,,1.0,0.0,,@gmail.com
115399,,1.0,0.0,,@gmail.com
115400,,1.0,0.0,,@gmail.com
115401,1.0,1.0,1.0,29.0,@gmail.com
115402,1.0,1.0,2.0,21.0,@gmail.com
115403,,1.0,0.0,,@gmail.com
115404,,1.0,0.0,,@gmail.com
115405,,1.0,0.0,,@gmail.com
115406,,1.0,0.0,,@gmail.com
115407,1.0,1.0,2.0,48.0,@gmail.com
115408,1.0,1.0,4.0,30.0,@gmail.com
115409,,1.0,0.0,,@gmail.com
115410,1.0,1.0,3.0,29.0,@gmail.com
115411,,1.0,0.0,,@gmail.com
115412,,1.0,0.0,,@gmail.com
115413,,1.0,0.0,,@gmail.com
115414,1.0,1.0,2.0,28.0,@gmail.com
115415,,1.0,0.0,,@gmail.com
115416,,1.0,0.0,,other
115417,,1.0,0.0,,@yahoo.com
115418,,1.0,0.0,,@gmail.com
115419,,1.0,0.0,,@yahoo.com
115420,,1.0,0.0,,@gmail.com
115421,,1.0,0.0,,@gmail.com
115422,,1.0,0.0,,@gmail.com
115423,1.0,1.0,1.0,24.0,@gmail.com
115424,,1.0,0.0,,@gmail.com
115425,,0.0,0.0,,@gmail.com
115426,1.0,1.0,2.0,42.0,@gmail.com
115427,,1.0,0.0,,@yahoo.com
115428,1.0,1.0,1.0,23.0,@gmail.com
115429,,1.0,0.0,,@gmail.com
115430,,1.0,0.0,,@gmail.com
115431,1.0,1.0,1.0,33.0,@gmail.com
115432,,1.0,0.0,,@gmail.com
115433,,1.0,0.0,,@hotmail.com
115434,1.0,1.0,1.0,26.0,@gmail.com
115435,,1.0,0.0,,@gmail.com
115436,1.0,1.0,2.0,30.0,@gmail.com
115437,,1.0,0.0,,@gmail.com
115438,,1.0,0.0,,@yahoo.com
115439,,1.0,0.0,,@gmail.com
115440,1.0,1.0,3.0,35.0,@gmail.com
115441,,1.0,0.0,,@gmail.com
115442,,1.0,0.0,,@yahoo.com
115443,,1.0,0.0,,@gmail.com
115444,1.0,1.0,1.0,35.0,@gmail.com
115445,1.0,1.0,1.0,24.0,@gmail.com
115446,,1.0,0.0,,@gmail.com
115447,,1.0,0.0,,@gmail.com
115448,,1.0,0.0,,@hotmail.com
115449,1.0,1.0,2.0,23.0,@gmail.com
115450,1.0,1.0,1.0,50.0,@gmail.com
115451,,1.0,0.0,,@gmail.com
115452,1.0,1.0,1.0,39.0,@yahoo.com
115453,,1.0,0.0,,@gmail.com
115454,1.0,1.0,2.0,23.0,@gmail.com
115455,1.0,1.0,2.0,22.0,@gmail.com
115456,,1.0,0.0,,@gmail.com
115457,1.0,1.0,2.0,24.0,@ymail.com
115458,,1.0,0.0,,@gmail.com
115459,1.0,1.0,2.0,32.0,@gmail.com
115460,,1.0,0.0,,@gmail.com
115461,1.0,1.0,1.0,29.0,@gmail.com
115462,,1.0,0.0,,@gmail.com
115463,1.0,1.0,1.0,23.0,@gmail.com
115464,,1.0,0.0,,@gmail.com
115465,1.0,1.0,3.0,23.0,@gmail.com
115466,1.0,1.0,2.0,16.0,@gmail.com
115467,1.0,1.0,1.0,17.0,@gmail.com
115468,,1.0,0.0,,@gmail.com
115469,,1.0,0.0,,@gmail.com
115470,1.0,1.0,1.0,56.0,@gmail.com
115471,1.0,1.0,1.0,48.0,@gmail.com
115472,1.0,1.0,1.0,26.0,@gmail.com
115473,,1.0,0.0,,@gmail.com
115474,,1.0,0.0,,@gmail.com
115475,1.0,1.0,4.0,24.0,@gmail.com
115476,1.0,1.0,1.0,23.0,@gmail.com
115477,,1.0,0.0,,@gmail.com
115478,1.0,1.0,2.0,16.0,@gmail.com
115479,,1.0,0.0,,@gmail.com
115480,,1.0,0.0,,@gmail.com
115481,1.0,1.0,2.0,32.0,@gmail.com
115482,1.0,1.0,1.0,30.0,@gmail.com
115483,,1.0,0.0,,@hotmail.com
115484,,1.0,0.0,,@gmail.com
115485,,1.0,0.0,,@gmail.com
115486,,1.0,0.0,,@gmail.com
115487,,1.0,0.0,,@gmail.com
115488,,1.0,0.0,,@gmail.com
115489,1.0,1.0,2.0,24.0,@gmail.com
115490,,1.0,0.0,,@gmail.com
115491,,1.0,0.0,,@gmail.com
115492,,1.0,0.0,,@gmail.com
115493,,1.0,0.0,,@gmail.com
115494,,1.0,0.0,,@gmail.com
115495,,1.0,0.0,,@gmail.com
115496,1.0,1.0,3.0,41.0,@gmail.com
115497,1.0,1.0,1.0,33.0,@gmail.com
115498,,1.0,0.0,,@gmail.com
115499,,1.0,0.0,,@gmail.com
115500,,1.0,0.0,,@gmail.com
115501,1.0,1.0,3.0,20.0,@gmail.com
115502,,1.0,0.0,,@gmail.com
115503,,1.0,0.0,,@gmail.com
115504,,1.0,0.0,,@gmail.com
115505,,1.0,0.0,,@gmail.com
115506,1.0,1.0,1.0,26.0,@gmail.com
115507,,1.0,0.0,,@gmail.com
115508,,1.0,0.0,,@gmail.com
115509,,1.0,0.0,,@gmail.com
115510,,1.0,0.0,,@gmail.com
115511,,1.0,0.0,,@gmail.com
115512,1.0,1.0,1.0,22.0,@gmail.com
115513,,1.0,0.0,,@gmail.com
115514,,1.0,0.0,,@gmail.com
115515,,1.0,0.0,,@gmail.com
115516,,1.0,0.0,,@gmail.com
115517,,1.0,0.0,,@gmail.com
115518,,1.0,0.0,,other
115519,,1.0,0.0,,@gmail.com
115520,1.0,1.0,2.0,25.0,@yahoo.com
115521,,1.0,0.0,,@gmail.com
115522,,1.0,0.0,,@gmail.com
115523,1.0,1.0,1.0,23.0,@gmail.com
115524,,1.0,0.0,,@gmail.com
115525,1.0,1.0,3.0,21.0,@gmail.com
115526,,1.0,0.0,,@gmail.com
115527,,1.0,0.0,,@icloud.com
115528,,1.0,0.0,,@yahoo.com
115529,,1.0,0.0,,@gmail.com
115530,,1.0,0.0,,@gmail.com
115531,,1.0,0.0,,@gmail.com
115532,,1.0,0.0,,@gmail.com
115533,,1.0,0.0,,@gmail.com
115534,,,0.0,,other
115535,,1.0,0.0,,@gmail.com
115536,1.0,1.0,1.0,25.0,@gmail.com
115537,1.0,1.0,2.0,18.0,@gmail.com
115538,,1.0,0.0,,@yahoo.com
115539,1.0,1.0,2.0,26.0,@gmail.com
115540,1.0,1.0,1.0,28.0,@gmail.com
115541,1.0,1.0,1.0,19.0,@gmail.com
115542,,1.0,0.0,,@gmail.com
115543,,1.0,0.0,,@yahoo.com
115544,,1.0,0.0,,@gmail.com
115545,,1.0,0.0,,@hotmail.com
115546,,1.0,0.0,,@gmail.com
115547,,1.0,0.0,,other
115548,,1.0,0.0,,@gmail.com
115549,,1.0,0.0,,@gmail.com
115550,1.0,1.0,2.0,20.0,@gmail.com
115551,,1.0,0.0,,@yahoo.com
115552,,1.0,0.0,,@gmail.com
115553,1.0,1.0,3.0,30.0,@gmail.com
115554,,1.0,0.0,,@gmail.com
115555,,1.0,0.0,,@outlook.com
115556,,1.0,0.0,,@gmail.com
115557,1.0,1.0,2.0,29.0,@hotmail.com
115558,,1.0,0.0,,@gmail.com
115559,1.0,1.0,1.0,27.0,@hotmail.com
115560,,,0.0,,@outlook.com
115561,,1.0,0.0,,@hotmail.com
115562,,1.0,0.0,,@gmail.com
115563,,1.0,0.0,,@gmail.com
115564,,1.0,0.0,,@gmail.com
115565,1.0,1.0,4.0,19.0,@gmail.com
115566,,1.0,0.0,,@gmail.com
115567,,1.0,0.0,,@yahoo.com
115568,1.0,1.0,1.0,21.0,@icloud.com
115569,,1.0,0.0,,@gmail.com
115570,1.0,1.0,3.0,22.0,@gmail.com
115571,1.0,1.0,1.0,48.0,@gmail.com
115572,,1.0,0.0,,@gmail.com
115573,1.0,1.0,1.0,28.0,@gmail.com
115574,,1.0,0.0,,@hotmail.com
115575,,1.0,0.0,,@gmail.com
115576,,1.0,0.0,,other
115577,,1.0,0.0,,@gmail.com
115578,,1.0,0.0,,@gmail.com
115579,1.0,1.0,2.0,30.0,@gmail.com
115580,1.0,1.0,1.0,51.0,@gmail.com
115581,,1.0,0.0,,@gmail.com
115582,,1.0,0.0,,@yahoo.com
115583,1.0,1.0,3.0,36.0,@gmail.com
115584,,1.0,0.0,,@gmail.com
115585,1.0,1.0,2.0,22.0,@gmail.com
115586,1.0,1.0,1.0,21.0,@gmail.com
115587,,1.0,0.0,,@qq.com
115588,1.0,1.0,1.0,32.0,@gmail.com
115589,1.0,1.0,2.0,21.0,@gmail.com
115590,1.0,1.0,2.0,34.0,@gmail.com
115591,1.0,1.0,1.0,29.0,@gmail.com
115592,,1.0,0.0,,@gmail.com
115593,1.0,1.0,1.0,34.0,@gmail.com
115594,,1.0,0.0,,@gmail.com
115595,1.0,1.0,1.0,28.0,@gmail.com
115596,1.0,1.0,1.0,34.0,@gmail.com
115597,,1.0,0.0,,@gmail.com
115598,,1.0,0.0,,@gmail.com
115599,1.0,1.0,4.0,38.0,@gmail.com
115600,,1.0,0.0,,@gmail.com
115601,1.0,1.0,3.0,18.0,@gmail.com
115602,,1.0,0.0,,@yahoo.com
115603,,1.0,0.0,,@hotmail.com
115604,1.0,1.0,2.0,22.0,@gmail.com
115605,,1.0,0.0,,@yahoo.com
115606,,1.0,0.0,,@gmail.com
115607,,1.0,0.0,,@gmail.com
115608,,1.0,0.0,,@yahoo.com
115609,,1.0,0.0,,@yahoo.com
115610,,1.0,0.0,,@live.com
115611,,1.0,0.0,,@gmail.com
115612,1.0,1.0,1.0,25.0,@gmail.com
115613,,1.0,0.0,,@gmail.com
115614,1.0,1.0,2.0,39.0,@yahoo.com
115615,,1.0,0.0,,@gmail.com
115616,1.0,1.0,2.0,36.0,@hotmail.com
115617,1.0,1.0,1.0,46.0,@gmail.com
115618,1.0,1.0,1.0,19.0,@gmail.com
115619,1.0,1.0,1.0,36.0,@gmail.com
115620,,1.0,0.0,,@gmail.com
115621,1.0,1.0,1.0,25.0,@gmail.com
115622,,1.0,0.0,,other
115623,1.0,1.0,1.0,43.0,@yahoo.com
115624,,1.0,0.0,,@yahoo.com
115625,,,0.0,,@gmail.com
115626,1.0,1.0,1.0,22.0,@gmail.com
115627,1.0,1.0,2.0,35.0,@gmail.com
115628,1.0,1.0,1.0,18.0,@gmail.com
115629,1.0,1.0,1.0,26.0,@gmail.com
115630,1.0,1.0,1.0,41.0,@gmail.com
115631,,1.0,0.0,,@gmail.com
115632,,1.0,0.0,,@gmail.com
115633,,1.0,0.0,,@gmail.com
115634,1.0,1.0,2.0,5.0,@gmail.com
115635,,1.0,0.0,,@gmail.com
115636,1.0,1.0,1.0,29.0,@gmail.com
115637,,1.0,0.0,,@gmail.com
115638,1.0,1.0,4.0,27.0,@gmail.com
115639,1.0,1.0,2.0,33.0,@gmail.com
115640,1.0,1.0,1.0,50.0,@gmail.com
115641,1.0,1.0,2.0,26.0,@gmail.com
115642,1.0,1.0,4.0,21.0,@gmail.com
115643,,1.0,0.0,,@gmail.com
115644,,1.0,0.0,,@gmail.com
115645,,1.0,0.0,,@gmail.com
115646,1.0,1.0,1.0,35.0,@gmail.com
115647,,1.0,0.0,,@qq.com
115648,,1.0,0.0,,@gmail.com
115649,1.0,1.0,1.0,37.0,@gmail.com
115650,1.0,1.0,1.0,42.0,@gmail.com
115651,1.0,1.0,1.0,20.0,@gmail.com
115652,,1.0,0.0,,@gmail.com
115653,,1.0,0.0,,@yahoo.com
115654,1.0,1.0,1.0,35.0,@gmail.com
115655,,1.0,0.0,,@gmail.com
115656,1.0,1.0,1.0,37.0,@gmail.com
115657,1.0,1.0,1.0,19.0,@gmail.com
115658,,1.0,0.0,,@gmail.com
115659,,1.0,0.0,,@yahoo.com
115660,1.0,1.0,1.0,32.0,@gmail.com
115661,,1.0,0.0,,@gmail.com
115662,,1.0,0.0,,@gmail.com
115663,,1.0,0.0,,@gmail.com
115664,1.0,1.0,3.0,26.0,@gmail.com
115665,1.0,1.0,1.0,23.0,@gmail.com
115666,,1.0,0.0,,@gmail.com
115667,1.0,1.0,2.0,25.0,@gmail.com
115668,,1.0,0.0,,@gmail.com
115669,,1.0,0.0,,@gmail.com
115670,1.0,1.0,2.0,26.0,@gmail.com
115671,,1.0,0.0,,@gmail.com
115672,1.0,1.0,1.0,19.0,@gmail.com
115673,,1.0,0.0,,@gmail.com
115674,,1.0,0.0,,@gmail.com
115675,1.0,1.0,1.0,17.0,@gmail.com
115676,,1.0,0.0,,@gmail.com
115677,,1.0,0.0,,@gmail.com
115678,,1.0,0.0,,@gmail.com
115679,,1.0,0.0,,@gmail.com
115680,1.0,1.0,1.0,30.0,@gmail.com
115681,,1.0,0.0,,@gmail.com
115682,,1.0,0.0,,@gmail.com
115683,,1.0,0.0,,@gmail.com
115684,,1.0,0.0,,@gmail.com
115685,1.0,1.0,1.0,21.0,@gmail.com
115686,1.0,1.0,1.0,31.0,@gmail.com
115687,1.0,1.0,1.0,24.0,@gmail.com
115688,,1.0,0.0,,@live.com
115689,1.0,1.0,1.0,38.0,@gmail.com
115690,,1.0,0.0,,@gmail.com
115691,,1.0,0.0,,@gmail.com
115692,,1.0,0.0,,@gmail.com
115693,,1.0,0.0,,@gmail.com
115694,,1.0,0.0,,@gmail.com
115695,,1.0,0.0,,@gmail.com
115696,,1.0,0.0,,@gmail.com
115697,,1.0,0.0,,@gmail.com
115698,,1.0,0.0,,@gmail.com
115699,1.0,1.0,1.0,31.0,@gmail.com
115700,,1.0,0.0,,@gmail.com
115701,1.0,1.0,1.0,26.0,@gmail.com
115702,,1.0,0.0,,@gmail.com
115703,1.0,1.0,1.0,38.0,@yahoo.com
115704,1.0,1.0,1.0,39.0,@gmail.com
115705,1.0,1.0,1.0,24.0,@gmail.com
115706,,1.0,0.0,,@gmail.com
115707,1.0,1.0,3.0,50.0,@gmail.com
115708,1.0,1.0,2.0,21.0,@gmail.com
115709,,1.0,0.0,,@qq.com
115710,,1.0,0.0,,@gmail.com
115711,,1.0,0.0,,@gmail.com
115712,,1.0,0.0,,@gmail.com
115713,,1.0,0.0,,@yahoo.com
115714,,1.0,0.0,,@hotmail.com
115715,,1.0,0.0,,@gmail.com
115716,,1.0,0.0,,@gmail.com
115717,,1.0,0.0,,@yahoo.com
115718,1.0,1.0,3.0,29.0,@hotmail.com
115719,,1.0,0.0,,@gmail.com
115720,1.0,1.0,2.0,22.0,@gmail.com
115721,1.0,1.0,2.0,19.0,@gmail.com
115722,,1.0,0.0,,@gmail.com
115723,1.0,1.0,1.0,35.0,@gmail.com
115724,,1.0,0.0,,@gmail.com
115725,1.0,1.0,1.0,31.0,@gmail.com
115726,1.0,1.0,2.0,35.0,@gmail.com
115727,,1.0,0.0,,@gmail.com
115728,,1.0,0.0,,@gmail.com
115729,,1.0,0.0,,@hotmail.com
115730,,1.0,0.0,,@gmail.com
115731,,1.0,0.0,,@gmail.com
115732,,1.0,0.0,,@gmail.com
115733,,1.0,0.0,,@gmail.com
115734,1.0,1.0,3.0,27.0,@hotmail.com
115735,,1.0,0.0,,@gmail.com
115736,,1.0,0.0,,@gmail.com
115737,,1.0,0.0,,@gmail.com
115738,,1.0,0.0,,@gmail.com
115739,,1.0,0.0,,@gmail.com
115740,,1.0,0.0,,@qq.com
115741,,1.0,0.0,,@hotmail.com
115742,1.0,1.0,1.0,18.0,@gmail.com
115743,1.0,1.0,2.0,21.0,other
115744,,1.0,0.0,,@yahoo.com
115745,,1.0,0.0,,@gmail.com
115746,1.0,1.0,2.0,27.0,@gmail.com
115747,,1.0,0.0,,@hotmail.com
115748,1.0,1.0,2.0,27.0,@gmail.com
115749,1.0,1.0,3.0,50.0,@gmail.com
115750,1.0,1.0,3.0,25.0,@gmail.com
115751,,1.0,0.0,,@gmail.com
115752,1.0,1.0,1.0,29.0,@gmail.com
115753,,1.0,0.0,,@gmail.com
115754,,1.0,0.0,,@qq.com
115755,,1.0,0.0,,@gmail.com
115756,1.0,1.0,2.0,24.0,@gmail.com
115757,,1.0,0.0,,@gmail.com
115758,1.0,1.0,2.0,32.0,@gmail.com
115759,1.0,1.0,1.0,21.0,@gmail.com
115760,,1.0,0.0,,@gmail.com
115761,,1.0,0.0,,@gmail.com
115762,,1.0,0.0,,@gmail.com
115763,1.0,1.0,1.0,53.0,@gmail.com
115764,1.0,1.0,2.0,37.0,@gmail.com
115765,,1.0,0.0,,@gmail.com
115766,,1.0,0.0,,@gmail.com
115767,,1.0,0.0,,@qq.com
115768,,1.0,0.0,,@gmail.com
115769,,1.0,0.0,,@gmail.com
115770,,1.0,0.0,,@gmail.com
115771,,1.0,0.0,,@gmail.com
115772,1.0,1.0,2.0,39.0,@gmail.com
115773,1.0,1.0,3.0,38.0,@gmail.com
115774,1.0,1.0,2.0,20.0,@gmail.com
115775,,1.0,0.0,,@gmail.com
115776,,1.0,0.0,,@gmail.com
115777,1.0,1.0,1.0,45.0,@gmail.com
115778,1.0,1.0,1.0,25.0,@gmail.com
115779,,1.0,0.0,,@yahoo.com
115780,1.0,1.0,2.0,27.0,@yahoo.com
115781,,1.0,0.0,,@gmail.com
115782,1.0,1.0,2.0,22.0,@gmail.com
115783,,1.0,0.0,,@gmail.com
115784,1.0,1.0,3.0,22.0,@gmail.com
115785,,1.0,0.0,,@gmail.com
115786,1.0,1.0,1.0,47.0,@gmail.com
115787,1.0,1.0,1.0,22.0,@gmail.com
115788,1.0,1.0,1.0,30.0,@gmail.com
115789,,1.0,0.0,,@gmail.com
115790,,1.0,0.0,,@gmail.com
